feature,featureType,observation,cas,substanceName,measurement,value,unit
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.150387,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL226216901.20221103.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L226216901.AAWH.20221103.335671,2.6,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152928,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL235156901.20230906.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L235156901.AAWH.20230906.335671,2.6,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152928,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL235156901.20230906.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L235156901.AAWH.20230906.335671,2.6,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154139,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL236827503RE.20231116.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L236827503RE.AAWH.20231116.335671,2.6,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154139,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL236827503RE.20231116.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L236827503RE.AAWH.20231116.335671,2.6,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152258,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.PAE22J329701.20221013.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.22J329701.PAE.20221013.335671,2.6,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152258,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.PAE22J329701.20221013.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.22J329701.PAE.20221013.335671,2.6,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.147077,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221798201.20220406.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221798201.AAWH.20220406.335671,2.62,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.147077,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221798201.20220406.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221798201.AAWH.20220406.335671,2.62,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148383,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232882402.20230523.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232882402.AAWH.20230523.335671,2.62,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148383,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232882402.20230523.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232882402.AAWH.20230523.335671,2.62,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.151783,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231831601.20230405.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231831601.AAWH.20230405.335671,2.62,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.151783,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL231831601.20230405.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231831601.AAWH.20230405.335671,2.62,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146697,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL220818310.20220214.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L220818310.AAWH.20220214.335671,2.63,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146697,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL220818310.20220214.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L220818310.AAWH.20220214.335671,2.63,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.147074,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221798801.20220406.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221798801.AAWH.20220406.335671,2.63,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.147074,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL221798801.20220406.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L221798801.AAWH.20220406.335671,2.63,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.151786,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232626501.20230510.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232626501.AAWH.20230510.335671,2.63,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.151786,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232626501.20230510.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232626501.AAWH.20230510.335671,2.63,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.150317,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL226057901.20221027.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L226057901.AAWH.20221027.335671,2.64,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.150317,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL226057901.20221027.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L226057901.AAWH.20221027.335671,2.64,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152454,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL226841401.20221205.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L226841401.AAWH.20221205.335671,2.64,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152454,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL226841401.20221205.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L226841401.AAWH.20221205.335671,2.64,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154828,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL234563603.20230807.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L234563603.AAWH.20230807.335671,2.64,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154828,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL234563603.20230807.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L234563603.AAWH.20230807.335671,2.64,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.156017,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.PAMAL241134101.20240229.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L241134101.PAMA.20240229.335671,2.64,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.156017,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.PAMAL241134101.20240229.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L241134101.PAMA.20240229.335671,2.64,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.122303,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.VAL170068312.20170602.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.170068312.VAL.20170602.335671,2.64,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.122303,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.VAL170068312.20170602.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.170068312.VAL.20170602.335671,2.64,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.147656,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL222638201.20220518.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L222638201.AAWH.20220518.335671,2.66,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.147656,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL222638201.20220518.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L222638201.AAWH.20220518.335671,2.66,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148842,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL224769301.20220830.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L224769301.AAWH.20220830.335671,2.66,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148842,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL224769301.20220830.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L224769301.AAWH.20220830.335671,2.66,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154872,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL236994301.20231128.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L236994301.AAWH.20231128.335671,2.66,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154872,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL236994301.20231128.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L236994301.AAWH.20231128.335671,2.66,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.155003,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL240137501.20240109.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L240137501.AAWH.20240109.335671,2.66,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.155003,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL240137501.20240109.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L240137501.AAWH.20240109.335671,2.66,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.155436,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL240432401.20240124.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L240432401.AAWH.20240124.335671,2.66,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.155436,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL240432401.20240124.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L240432401.AAWH.20240124.335671,2.66,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.41788,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL230945310.20230221.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L230945310.AAWH.20230221.335671,2.68,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.41788,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL230945310.20230221.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L230945310.AAWH.20230221.335671,2.68,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.95076,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAL231132512.20230303.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231132512.AA.20230303.335671,2.69,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.95076,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAL231132512.20230303.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L231132512.AA.20230303.335671,2.69,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.138585,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL194164103.20190910.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L194164103.AAWH.20190910.335671,2.69,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.138585,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL194164103.20190910.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L194164103.AAWH.20190910.335671,2.69,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143273,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL210932101.20210225.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L210932101.AAWH.20210225.335671,2.69,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143273,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL210932101.20210225.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L210932101.AAWH.20210225.335671,2.69,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.150217,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL223800701.20220715.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L223800701.AAWH.20220715.335671,2.69,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.150217,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL223800701.20220715.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L223800701.AAWH.20220715.335671,2.69,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142772,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227119401.20221216.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227119401.AAWH.20221216.335671,2.7,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.142772,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL227119401.20221216.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L227119401.AAWH.20221216.335671,2.7,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.145250,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.CAL22H003002.20220725.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.22H003002.CAL.20220725.335671,2.7,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.145250,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.CAL22H003002.20220725.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.22H003002.CAL.20220725.335671,2.7,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148044,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL222450801.20220509.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L222450801.AAWH.20220509.335671,2.7,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148044,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL222450801.20220509.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L222450801.AAWH.20220509.335671,2.7,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154860,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL240031301.20231228.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L240031301.AAWH.20231228.335671,2.7,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.154860,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL240031301.20231228.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L240031301.AAWH.20231228.335671,2.7,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.155585,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL240220401.20240112.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L240220401.AAWH.20240112.335671,2.7,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.155585,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL240220401.20240112.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L240220401.AAWH.20240112.335671,2.7,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148022,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL222408401.20220506.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L222408401.AAWH.20220506.335671,2.71,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148022,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL222408401.20220506.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L222408401.AAWH.20220506.335671,2.71,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143340,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL224053702.20220726.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L224053702.AAWH.20220726.335671,2.72,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.143340,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL224053702.20220726.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L224053702.AAWH.20220726.335671,2.72,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.41788,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL236636102.20231106.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L236636102.AAWH.20231106.335671,2.74,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.41788,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL236636102.20231106.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L236636102.AAWH.20231106.335671,2.74,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146262,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL220171201.20220112.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L220171201.AAWH.20220112.335671,2.74,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.146262,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL220171201.20220112.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L220171201.AAWH.20220112.335671,2.74,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.147659,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL222409801.20220506.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L222409801.AAWH.20220506.335671,2.74,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.147659,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL222409801.20220506.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L222409801.AAWH.20220506.335671,2.74,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148861,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL224897501.20220907.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L224897501.AAWH.20220907.335671,2.75,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.148861,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL224897501.20220907.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L224897501.AAWH.20220907.335671,2.75,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152414,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232627601.20230510.335671,335671,PERFLUOROOCTANOIC ACID,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232627601.AAWH.20230510.335671,2.75,ng/L
http://sawgraph.spatialai.org/v1/me-egad-data#sampledFeature.152414,http://sawgraph.spatialai.org/v1/me-egad-data#featureType.PWSW,http://sawgraph.spatialai.org/v1/me-egad-data#observation.AAWHL232627601.20230510.335671,335671,PERFLUOROOCTANOIC ACID-LINEAR,http://sawgraph.spatialai.org/v1/me-egad-data#result.L232627601.AAWH.20230510.335671,2.75,ng/L
