feature,featureType,sample,date,cumulativeConcentration,unit
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.128975,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL160110412.20160830,2016-08-30T13:50:00,98.55,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.128970,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL160110507.20160830,2016-08-30T14:52:00,347.967,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.128977,STORM DRAIN,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL160110508.20160830,2016-08-30T15:13:00,6075.775,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.128972,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL160110509.20160830,2016-08-30T16:10:00,133.322,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.128974,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL160110510.20160830,2016-08-30T16:03:00,133.668,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.128973,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL160110610.20160830,2016-08-30T17:30:00,638.891,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.128973,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL160110611.20160830,2016-08-30T17:30:00,552.404,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.128547,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL160110612.20160830,2016-08-30T17:05:00,623.203,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.128534,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL160121211.20160920,2016-09-20T13:50:00,114.45,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.128535,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL160121212.20160920,2016-09-20T12:00:00,83.238,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.130233,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL160133803.20161020,2016-10-20T12:25:00,312.47,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.130231,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL160136506.20161025,2016-10-25T14:15:00,1197.0,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.130232,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL160136508.20161025,2016-10-25T14:40:00,875.7,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.130230,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL160139801.20161101,2016-11-01T11:35:00,5634.1,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.126821,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL160157204.20161214,2016-12-14T11:25:00,56.167,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.130114,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL170012003.20170126,2017-01-26T15:00:00,89.81,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.130114,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL170057101.20170502,2017-05-02T08:50:00,53.392,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.130216,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL170057102.20170502,2017-05-02T09:11:00,1730.48,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.132729,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL170099507.20170803,2017-08-03T09:00:00,14144.0,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.132730,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL170099508.20170803,2017-08-03T09:15:00,5625.4,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.132730,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL170099509.20170803,2017-08-03T09:15:00,5812.3,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.41721,SPRING/SEEP,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL170149201.20171012,2017-10-12T10:40:00,312.47,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.131317,SPRING/SEEP,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL170149202.20171012,2017-10-12T12:15:00,78.69,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.131318,SPRING/SEEP,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL170149205.20171012,2017-10-12T11:15:00,84.96,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.133719,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL180103106.20180518,2018-05-18T12:16:00,1390.75,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.144128,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL200124413.20200605,2020-06-05T11:05:00,7423.67,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.144129,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL200124415.20200605,2020-06-05T11:35:00,5025.8,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.144129,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL200124417.20200605,2020-06-05T00:00:00,4605.4,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.144130,DETENTION POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL200124419.20200605,2020-06-05T13:30:00,2772.37,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.144131,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL200124421.20200605,2020-06-05T14:30:00,3735.58,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.144132,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL200124423.20200605,2020-06-05T14:00:00,2865.61,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.132969,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL200124501.20200605,2020-06-05T15:30:00,689.0,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.144133,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL200124509.20200606,2020-06-06T12:00:00,137.88,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.144117,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL200124518.20200607,2020-06-07T10:30:00,89.94,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.144118,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL200124520.20200607,2020-06-07T11:00:00,88.92,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.144119,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL200124522.20200605,2020-06-05T16:00:00,139.22,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.141577,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL200164913.20200731,2020-07-31T12:40:00,23073.59,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.141578,POND,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL200164914.20200731,2020-07-31T14:00:00,32092.418,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.149617,SPRING/SEEP,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL220421902.20220420,2022-04-20T14:00:00,29.82,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.149618,SPRING/SEEP,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL220421903.20220420,2022-04-20T14:45:00,84.49,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.149619,SPRING/SEEP,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL220421904.20220420,2022-04-20T15:00:00,25.79,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.149620,SPRING/SEEP,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL220421905.20220420,2022-04-20T15:20:00,68.6,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.149621,SPRING/SEEP,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL220421906.20220420,2022-04-20T15:35:00,514.43,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.149622,SPRING/SEEP,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL220421907.20220420,2022-04-20T15:55:00,44.6,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.149624,SPRING/SEEP,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL220421909.20220420,2022-04-20T16:30:00,476.95,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.149626,SPRING/SEEP,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL220421911.20220420,2022-04-20T16:55:00,38.38,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.149624,SPRING/SEEP,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL220421914.20220420,2022-04-20T00:00:00,478.41,http://qudt.org/vocab/unit/NanoGM-PER-L
http://w3id.org/sawgraph/v1/me-egad-data#sampledFeature.149632,STREAM,http://w3id.org/sawgraph/v1/me-egad-data#sample.VAL220422004.20220421,2022-04-21T10:00:00,41.08,http://qudt.org/vocab/unit/NanoGM-PER-L
